Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,HouseAge,YearsSinceRemodel,Has2ndFloor,HasGarage,HasBasement,TotalPorchSF,QualitySize,QualityTotalSF,ExterQual_Encoded,ExterQualSize,KitchenQual_Encoded,TotalQualityScore,LiveableSF,TotalShelterSF,QualityAgeInteraction,BathBedroomRatio,GrLivArea_Squared,GrLivArea_Cubed,TotalSF_Squared,TotalSF_Cubed,LotArea_Squared,TotalBsmtSF_Squared,OverallQual_Squared,HouseAge_Squared,GrLivArea_Sqrt,LotArea_Sqrt,LivingAreaRatio,BasementRatio,GarageRatio,BathPerBedroom,RoomDensity,PorchRatio,LotShapeIndex,QualityPerSF,AgeBracket,QualityTier,SizeCategory,LotCategory,SaleSeason,IsRemodeled,MarketPeriod,HasPool,HasFireplace,HasCentralAir,GarageSize,LotShapeQuality,HouseType,BsmtQual_Encoded,HeatingQC_Encoded,TotalUsableSF,HasPoolFlag,HasGarageFlag,TotalAmenities,TotalUsableSF_Norm,TotalQualityScore_Norm,TotalAmenities_Norm,PropertyValueIndex
1185,20,RL,50.0,35133,Grvl,,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159,Unf,0,413,1572,GasA,Gd,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,TA,5,Typ,2,TA,2Types,1963.0,RFn,3,995,TA,TA,Y,0,263,0,0,263,0,,,,0,5,2007,WD,Normal,186700,3144,2.5,44,44,0,1,1,526,7860,15720,3,4716,3,3.6,3144,4139,0.1111111111111111,0.625,2471184,3884701248,9884736,31077609984,1234327689,2471184,25,1936,39.64845520319802,187.4379897459424,0.044742984004098596,0.4998410174880763,0.3163751987281399,0.625,0.003178639542275906,0.33439287984742533,0.2653392772201161,1.9440124416796267,Mature (25-50yr),Average,Large,Large,Spring,0,Pre-2008,0,1,1,3+ Car,4,1-Story,3.0,4,4139,0,1,3,0.2964319102524151,0.43529411764705883,0.6,0.44390867596649136
1186,50,RL,60.0,9738,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392,Unf,0,392,784,GasA,Gd,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,TA,7,Typ,0,,Attchd,1965.0,Unf,1,392,TA,TA,Y,0,0,236,0,0,0,,,,0,3,2006,WD,Normal,104900,2005,2.0,82,56,1,1,1,236,6105,10025,3,3663,3,3.6,2005,2397,0.060240963855421686,0.4,1490841,1820316861,4020025,8060150125,94828644,614656,25,6724,34.942810419312295,98.68130522039117,0.1253722148064483,0.39082751744765704,0.19541375872382852,0.4,0.0057283142389525366,0.19312602291325695,0.6019182821426999,2.25123818099955,Old (50-100yr),Average,Medium,Medium,Spring,1,Pre-2008,0,0,1,1-Car,4,1.5-Story,3.0,4,2397,0,1,1,0.1607198504206918,0.43529411764705883,0.2,0.2653379893559169
1187,190,RL,107.0,10615,Pave,,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440,Unf,0,538,978,GasA,TA,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,TA,7,Typ,0,,CarPort,1920.0,Unf,2,420,Fa,Fa,Y,0,74,0,0,0,0,,,,0,8,2009,WD,Abnorml,95000,2677,3.0,109,39,1,1,1,74,5097,8031,3,5097,3,2.8,2677,3097,0.02727272727272727,0.75,2886601,4904335099,7166329,19184262733,112678225,956484,9,11881,41.2189276910499,103.02912209661888,0.16004144687264507,0.36519790888722925,0.15683345780433158,0.75,0.00411764705882353,0.04352941176470588,1.0285581368323176,1.1115227862171175,Historic (100+yr),Low,Large,Medium,Summer,1,Post-2008,0,0,1,2-Car,3,2-Story,2.0,3,3097,0,1,1,0.21525397320037395,0.24705882352941172,0.2,0.2207709322432619
1188,20,RL,89.0,12461,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456,Unf,0,168,1624,GasA,Ex,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1994.0,RFn,3,757,TA,TA,Y,0,114,192,0,0,0,,GdPrv,,0,7,2006,WD,Normal,262000,3248,3.0,12,11,0,1,1,306,12992,25984,4,6496,4,5.0,3248,4005,0.6153846153846154,1.0,2637376,4283098624,10549504,34264788992,155276521,2637376,64,144,40.29888335921977,111.6288493177279,0.13031616112983468,0.49984610649430594,0.2329947676208064,1.0,0.003076923076923077,0.18830769230769231,0.7902060665551992,3.048780487804878,Modern (10-25yr),Excellent,Large,Large,Summer,1,Pre-2008,0,1,1,3+ Car,4,1-Story,4.0,5,4005,0,1,2,0.2859925210345902,0.7647058823529411,0.4,0.48356613446251046
1189,60,RL,68.0,8935,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,831,831,GasA,Ex,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2002.0,RFn,2,493,TA,TA,Y,144,68,0,0,0,0,,,,0,7,2009,WD,Normal,195000,2491,2.5,7,7,1,1,1,212,11620,17437,4,6640,4,4.8,2491,2984,0.875,0.625,2755600,4574296000,6205081,15456856771,79834225,690561,49,49,40.74309757492672,94.52512893405647,0.18576544315129812,0.33346709470304975,0.1978330658105939,0.625,0.004214328717639976,0.127633955448525,0.7118545743805508,2.631578947368421,Recent (5-10yr),Good,Large,Medium,Summer,0,Post-2008,0,0,1,2-Car,3,2-Story,4.0,5,2984,0,1,1,0.20645060766593953,0.7176470588235294,0.2,0.37469922216315626
1190,60,RL,60.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,994,994,GasA,Gd,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,2,442,TA,TA,Y,140,60,0,0,0,0,,,,0,6,2010,WD,Normal,189000,2798,2.5,11,11,1,1,1,200,12628,19586,3,5412,4,4.2,2798,3240,0.5833333333333334,0.625,3254416,5870966464,7828804,21904993592,56250000,988036,49,121,42.473521163190604,86.60254037844386,0.2405012664978003,0.3551268310110754,0.1579135405501965,0.625,0.003878116343490305,0.11080332409972299,0.6849116445801616,2.4964336661911553,Modern (10-25yr),Good,XLarge,Small,Summer,0,Post-2008,0,1,1,2-Car,4,2-Story,3.0,4,3240,0,1,2,0.22639451542536615,0.5764705882352942,0.4,0.40095503455355347
1191,190,RL,69.0,32463,Pave,,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159,Unf,0,90,1249,GasA,Ex,Y,SBrkr,1622,0,0,1622,1,0,1,0,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4,1356,TA,TA,Y,439,0,0,0,0,0,,,,0,3,2007,WD,Normal,168000,2871,2.0,46,32,0,1,1,439,6488,11484,3,4866,3,3.6,2871,4227,0.0851063829787234,0.5,2630884,4267293848,8242641,23664622311,1053846369,1560001,16,2116,40.27406113120453,180.17491501316158,0.04996303597831444,0.4348885793871866,0.47214484679665736,0.5,0.004313000616142945,0.270486752926679,0.38084742578732517,1.5255530129672006,Mature (25-50yr),Average,Large,Large,Spring,1,Pre-2008,0,1,1,3+ Car,4,1-Story,3.0,5,4227,0,1,2,0.30328762854471797,0.43529411764705883,0.4,0.37952724873059224
1192,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,Ex,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,Gd,5,Typ,0,,Detchd,1999.0,Unf,2,492,TA,TA,Y,206,0,0,0,0,0,,,,0,11,2007,WD,Normal,174000,2217,2.5,8,7,1,1,1,206,11528,17736,4,5764,4,5.0,2217,2709,0.8888888888888888,0.8333333333333334,2076481,2992209121,4915089,10896752313,6996025,602176,64,64,37.960505792204614,51.42956348249516,0.5445956160241875,0.34986474301172227,0.2218214607754734,0.8333333333333334,0.0034674063800277394,0.14285714285714285,0.4577570058925431,3.2773453502662844,Recent (5-10yr),Excellent,Medium,Tiny,Fall,1,Pre-2008,0,0,1,2-Car,4,2-Story,4.0,5,2709,0,1,1,0.185026488002493,0.7647058823529411,0.2,0.38324412345181136
1193,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,Gd,6,Typ,0,,Detchd,1925.0,Unf,1,250,TA,Fa,P,0,0,84,0,0,0,,GdWo,,0,7,2007,WD,Normal,125000,2174,1.0,82,13,1,1,1,84,7360,10870,3,4416,4,3.8,2174,2424,0.060240963855421686,0.25,2166784,3189506048,4726276,10274924024,92160000,492804,25,6724,38.36665218650175,97.97958971132712,0.15331736277471097,0.32275862068965516,0.11494252873563218,0.25,0.004073319755600814,0.05702647657841141,0.6061855800270474,2.0226537216828477,Old (50-100yr),Average,Large,Medium,Summer,1,Pre-2008,0,0,1,1-Car,4,1.5-Story,3.0,4,2424,0,1,1,0.16282330944219384,0.48235294117647054,0.2,0.28172541687288816
1194,120,RM,69.0,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883,Unf,0,341,1224,GasA,Ex,Y,SBrkr,1224,0,0,1224,1,0,2,0,2,1,TA,5,Typ,0,,Attchd,1999.0,Fin,2,402,TA,TA,Y,0,304,0,0,0,0,,,,0,6,2009,WD,Normal,165000,2448,3.0,10,10,0,1,1,304,7344,14688,3,3672,3,4.4,2448,2850,0.5454545454545454,1.0,1498176,1833767424,5992704,14670139392,20250000,1498176,36,100,34.9857113690718,67.08203932499369,0.2719395689846701,0.49979583503470804,0.16414863209473254,1.0,0.004081632653061225,0.24816326530612245,1.0134831547954135,2.6978417266187047,Recent (5-10yr),Good,Medium,Tiny,Summer,0,Post-2008,0,0,1,2-Car,4,1-Story,5.0,5,2850,0,1,1,0.19601121844811467,0.623529411764706,0.2,0.3398468767376069
1195,60,RL,80.0,9364,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,Typ,0,,Attchd,1969.0,Fin,1,299,TA,TA,Y,379,36,0,0,0,0,,MnPrv,,0,3,2010,WD,Normal,158000,2015,1.5,41,41,1,1,1,415,8112,12090,3,4056,3,3.6,2015,2314,0.14285714285714285,0.3,1827904,2471326208,4060225,8181353375,87684496,439569,36,1681,36.76955262170047,96.76776322722355,0.14436732514682327,0.3288690476190476,0.14831349206349206,0.3,0.005173688100517369,0.30672579453067256,0.8182656262071862,2.551020408163265,Mature (25-50yr),Good,Medium,Medium,Spring,0,Post-2008,0,0,1,1-Car,4,2-Story,3.0,3,2314,0,1,1,0.15425366157681522,0.43529411764705883,0.2,0.2631825930746247
1196,60,RL,51.0,8029,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,0,,Attchd,2005.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,,,,0,7,2008,WD,Normal,176000,2184,2.5,3,3,1,1,1,124,8736,13104,3,4368,4,4.4,2184,2584,1.5,0.625,2119936,3086626816,4769856,10417365504,64464841,529984,36,9,38.157568056677825,89.60468737739114,0.1813200498132005,0.3331807780320366,0.18306636155606407,0.625,0.00549073438572409,0.0851063829787234,0.5628847852823802,2.44299674267101,New (0-5yr),Good,Medium,Medium,Summer,0,Post-2008,0,0,1,2-Car,3,2-Story,4.0,5,2584,0,1,1,0.17528825179183546,0.623529411764706,0.2,0.33293922118551383
1197,60,RL,58.0,14054,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,879,879,GasA,Ex,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,660,TA,TA,Y,100,17,0,0,0,0,,,,0,11,2006,New,Partial,219210,2742,2.5,0,0,1,1,1,117,13041,19194,4,7452,4,4.8,2742,3402,7.0,0.5,3470769,6466042647,7518564,20615902488,197514916,772641,49,0,43.162483709814474,118.54956769216832,0.13255069370330844,0.3204520597885527,0.24061246810061976,0.5,0.004828326180257511,0.06276824034334764,0.4851544101719037,2.444987775061125,New (0-5yr),Good,XLarge,Large,Fall,0,Pre-2008,0,1,1,3+ Car,3,2-Story,4.0,5,3402,0,1,2,0.23901526955437832,0.7176470588235294,0.4,0.4522207761259693
1198,75,RM,65.0,8850,Pave,,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,GasA,Ex,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1,225,TA,TA,Y,0,0,330,0,0,0,,,,0,7,2006,ConLw,Normal,144000,2505,1.0,90,56,1,1,1,330,11830,17535,3,5070,3,4.2,2505,2730,0.07692307692307693,0.25,2856100,4826809000,6275025,15718937625,78322500,664225,49,8100,41.10960958218893,94.0744386111339,0.19093887696305503,0.325219473264166,0.08978451715881884,0.25,0.004139562389118865,0.19515079834417504,0.6836748231126345,2.6022304832713754,Old (50-100yr),Good,Large,Medium,Summer,1,Pre-2008,0,1,1,1-Car,3,2.5-Story,3.0,5,2730,0,1,2,0.18666251168588346,0.5764705882352942,0.4,0.38771103330705925
1199,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,GasA,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2001.0,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,,,,0,6,2009,WD,Normal,178000,2424,2.0,8,8,0,1,1,356,8484,16968,4,4848,4,4.8,2424,2997,0.7777777777777778,0.5,1468944,1780360128,5875776,14242881024,82810000,1468944,49,64,34.813790371058424,95.39392014169457,0.1331721788814416,0.4997938144329897,0.23628865979381444,0.5,0.00494641384995878,0.29348722176422093,0.7261868787689438,3.164556962025317,Recent (5-10yr),Good,Medium,Medium,Summer,0,Post-2008,0,0,1,2-Car,4,1-Story,4.0,5,2997,0,1,1,0.20746338423184793,0.7176470588235294,0.2,0.3750368143517924
1200,20,RL,75.0,11235,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,504,1051,GasA,Gd,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974.0,Unf,2,459,TA,TA,Y,0,82,0,0,0,0,,,,0,10,2006,WD,Normal,148000,2433,1.5,43,27,0,1,1,82,5528,9732,3,4146,3,3.4,2433,2892,0.09090909090909091,0.375,1909924,2639514968,5919489,14402116737,126225225,1104601,16,1849,37.17526059088221,105.99528291391084,0.12299750800996796,0.43179950698438785,0.1885784716516023,0.375,0.004338394793926247,0.05929139551699204,0.7009654814441262,1.679261125104954,Mature (25-50yr),Average,Medium,Medium,Fall,1,Pre-2008,0,1,1,2-Car,4,1-Story,3.0,4,2892,0,1,2,0.1992832658148956,0.388235294117647,0.4,0.32917285331084756
1201,20,RL,71.0,9353,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1972.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,,,Shed,0,7,2006,Oth,Abnorml,116050,1728,1.0,36,36,0,1,1,0,3456,6912,3,2592,3,3.4,1728,2008,0.10810810810810811,0.25,746496,644972544,2985984,5159780352,87478609,746496,16,1296,29.393876913398138,96.71090941563935,0.09236690186016677,0.4997108155002892,0.16194331983805668,0.25,0.005780346820809248,0.0,0.7266332943231816,2.145922746781116,Mature (25-50yr),Average,Small,Medium,Summer,0,Pre-2008,0,0,1,1-Car,4,1-Story,3.0,4,2008,0,1,1,0.1304144593331256,0.388235294117647,0.2,0.23954991781692417
1202,60,RL,80.0,10400,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,GasA,Ex,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,1998.0,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,,,,0,3,2009,WD,Normal,197900,2645,2.5,11,11,1,1,1,234,12453,18515,3,5337,4,4.6,2645,3191,0.5833333333333334,0.625,3164841,5630252139,6996025,18504486125,108160000,749956,49,121,42.17819341792628,101.9803902718557,0.1710412460340352,0.327286470143613,0.20634920634920634,0.625,0.0033707865168539327,0.13146067415730336,0.77684692968059,2.518891687657431,Modern (10-25yr),Good,XLarge,Medium,Spring,0,Post-2008,0,0,1,2-Car,4,2-Story,4.0,5,3191,0,1,1,0.2225771268307884,0.6705882352941176,0.2,0.36438845404163533
1203,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960.0,Unf,1,216,TA,TA,N,0,0,208,0,0,0,,,,0,5,2009,WD,Normal,117000,2232,2.0,84,12,1,1,1,208,6740,11160,3,4044,3,3.8,2232,2448,0.058823529411764705,0.5,1817104,2449456192,4981824,11119431168,36000000,781456,25,7056,36.71511950137164,77.45966692414834,0.22462922846192301,0.39587998208687863,0.096730855351545,0.5,0.0037064492216456633,0.1541882876204596,0.6372701027183559,2.1294718909710393,Old (50-100yr),Average,Medium,Small,Spring,1,Post-2008,0,1,1,1-Car,4,1.5-Story,3.0,5,2448,0,1,2,0.16469305079464008,0.48235294117647054,0.4,0.34901533065703694
1204,20,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1630,1630,GasA,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2,451,TA,TA,Y,74,234,0,0,0,0,,,,0,10,2009,WD,Normal,213000,3260,2.0,9,8,0,1,1,308,11410,22820,4,6520,4,4.8,3260,3711,0.7,0.5,2656900,4330747000,10627600,34645976000,95062500,2656900,49,81,40.3732584763727,98.74208829065749,0.16716234232386423,0.4998466727997547,0.13830113462128182,0.5,0.003678724708767627,0.1888412017167382,0.7519393396039914,2.661596958174905,Recent (5-10yr),Good,Large,Medium,Fall,1,Post-2008,0,1,1,2-Car,4,1-Story,4.0,5,3711,0,1,2,0.2630881894671237,0.7176470588235294,0.4,0.460245082763551
1205,20,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788,Unf,0,268,1056,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1975.0,RFn,2,495,TA,TA,Y,0,88,0,0,0,0,,MnPrv,,0,7,2006,WD,Normal,153500,2130,2.5,31,31,0,1,1,88,5370,10650,3,3222,3,4.0,2130,2625,0.15625,0.625,1153476,1238833224,4536900,9663597000,102819600,1115136,25,961,32.77193921634788,100.69756700139284,0.10590671531407159,0.4955419990614735,0.2322853120600657,0.625,0.005581395348837209,0.08186046511627906,0.7669800006024895,2.410800385728062,Mature (25-50yr),Average,Small,Medium,Summer,0,Pre-2008,0,0,1,2-Car,4,1-Story,4.0,5,2625,0,1,1,0.17848239326893114,0.5294117647058824,0.2,0.3026313859916045
1206,20,RL,90.0,14684,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,GasA,Gd,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,,,,0,6,2009,WD,Normal,271900,4354,2.0,19,18,0,1,1,154,15372,30478,4,8784,4,4.6,4354,5055,0.35,0.5,4822416,10590025536,18957316,82540153864,215619856,4656964,49,361,46.861498055439924,121.17755567760888,0.1495403472931563,0.4955223880597015,0.16096440872560275,0.5,0.0031861629494765588,0.0700955848884843,0.7366328414482598,2.190237797246558,Modern (10-25yr),Good,XLarge,Large,Summer,1,Post-2008,0,1,1,3+ Car,3,1-Story,4.0,4,5055,0,1,2,0.3677937052041134,0.6705882352941176,0.4,0.47946064683274364
1207,20,RH,69.0,8900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056,Unf,0,0,1056,GasA,TA,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1966.0,Unf,1,384,TA,TA,Y,0,42,0,0,0,0,,MnPrv,,0,11,2006,WD,Normal,107000,2112,2.0,40,40,0,1,1,42,4224,8448,3,3168,3,3.2,2112,2496,0.0975609756097561,0.6666666666666666,1115136,1177583616,4460544,9420668928,79210000,1115136,16,1600,32.49615361854384,94.33981132056604,0.11863835524098416,0.4997633696166588,0.18173213440605773,0.6666666666666666,0.004730368968779565,0.039735099337748346,0.7237270458612267,1.9455252918287937,Mature (25-50yr),Average,Small,Medium,Fall,0,Pre-2008,0,0,1,1-Car,4,1-Story,3.0,3,2496,0,1,1,0.16843253349953258,0.34117647058823536,0.2,0.2365363346959226
1208,20,RL,70.0,9135,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,GasA,Ex,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2003.0,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,,,,0,5,2006,WD,Normal,200000,3382,3.0,3,3,0,1,1,215,10200,20292,4,6800,4,4.6,3382,3926,1.5,0.75,2890000,4913000000,11437924,38683058968,83448225,2829124,36,9,41.23105625617661,95.57719393244395,0.18607705779334502,0.4971918415607449,0.16080402010050251,0.75,0.00411522633744856,0.12639623750734863,0.7248087995698572,2.222222222222222,New (0-5yr),Good,Large,Medium,Spring,0,Pre-2008,0,0,1,2-Car,4,1-Story,4.0,5,3926,0,1,1,0.27983795574945464,0.6705882352941176,0.2,0.3834753970145241
